group,family,channel,sigma_psf_screen_px,d_rec_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,frames,bitsPerCell,cellErrRate,bitErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.322,0.16366666666666665,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),四角,0,0.5,,1,4,0.3576666666666667,0.17991666666666667,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.41233333333333333,0.20316666666666666,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),四角,0,1,,1,4,0.5333333333333333,0.25925,1,0,false,0,0.4444444444444444,3.4559999999999995
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.2866666666666667,0.14533333333333334,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.323,0.16375,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.388,0.19,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=3,3,1,,1,4,0.534,0.2628333333333333,1,0,false,0.11145833333333334,0.39490740740740743,3.0708000000000006
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.2866666666666667,0.14533333333333334,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.3233333333333333,0.16383333333333333,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.388,0.19,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_locked,1.031678,5,,,,3,4,4 bit (16色),密集N=4,4,1,,1,4,0.534,0.2628333333333333,1,0,false,0.0625,0.4166666666666667,3.24
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.9056666666666666,0.36993333333333334,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),无,0,0.5,,1,5,0.9073333333333333,0.37266666666666665,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.9023333333333333,0.3736,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),无,0,1,,1,5,0.909,0.38913333333333333,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.5726666666666667,0.23826666666666665,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),四角,0,0.5,,1,5,0.615,0.25953333333333334,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.665,0.2779333333333333,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),四角,0,1,,1,5,0.749,0.32026666666666664,1,0,false,0,0.5555555555555556,4.32
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.547,0.23553333333333334,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.5943333333333334,0.2531333333333333,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.6396666666666667,0.2736,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=3,3,1,,1,5,0.7436666666666667,0.31633333333333336,1,0,false,0.11145833333333334,0.49363425925925924,3.8384999999999994
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.547,0.23553333333333334,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.5946666666666667,0.2534,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.6396666666666667,0.2736,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_locked,1.031678,5,,,,3,5,5 bit (32色),密集N=4,4,1,,1,5,0.7433333333333333,0.31626666666666664,1,0,false,0.0625,0.5208333333333334,4.050000000000001
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),无,0,0.5,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),无,0,1,,1,1,0.49933333333333335,0.49933333333333335,1,0,false,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0,0,0,1,true,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),四角,0,0.5,,1,1,0,0,0,1,true,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0,0,0,1,true,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),四角,0,1,,1,1,0.08033333333333334,0.08033333333333334,1,0,false,0,0.04,0.31104
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0,0,0,1,true,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=3,3,0.5,,1,1,0,0,0,1,true,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0,0,0,1,true,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=3,3,1,,1,1,0.03166666666666667,0.03166666666666667,0.999999999689936,0,false,0.1111111111111111,0.035555555555555556,0.27648
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0,0,0,1,true,0.0625,0.0375,0.2916
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=4,4,0.5,,1,1,0,0,0,1,true,0.0625,0.0375,0.2916
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0,0,0,1,true,0.0625,0.0375,0.2916
B,纯颜色型,web_locked,1.031678,5,,,,5,1,1 bit (2色),密集N=4,4,1,,1,1,0.03166666666666667,0.03166666666666667,0.999999999689936,0,false,0.0625,0.0375,0.2916
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.247,0.2165,1,0,false,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),无,0,0.5,,1,2,0.247,0.21683333333333332,1,0,false,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.247,0.219,1,0,false,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),无,0,1,,1,2,0.25,0.22333333333333333,1,0,false,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0,0,0,1,true,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),四角,0,0.5,,1,2,0,0,0,1,true,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0,0,0,1,true,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),四角,0,1,,1,2,0.047,0.03183333333333333,0.9999982579652094,0,false,0,0.08,0.62208
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0,0,0,1,true,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=3,3,0.5,,1,2,0,0,0,1,true,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0,0,0,1,true,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=3,3,1,,1,2,0.02033333333333333,0.013666666666666667,0.7995553040949697,0,false,0.1111111111111111,0.07111111111111111,0.55296
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0,0,0,1,true,0.0625,0.075,0.5832
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=4,4,0.5,,1,2,0,0,0,1,true,0.0625,0.075,0.5832
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0,0,0,1,true,0.0625,0.075,0.5832
B,纯颜色型,web_locked,1.031678,5,,,,5,2,2 bit (4色),密集N=4,4,1,,1,2,0.02033333333333333,0.013666666666666667,0.7995553040949697,0,false,0.0625,0.075,0.5832
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.599,0.32022222222222224,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),无,0,0.5,,1,3,0.603,0.32555555555555554,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.6103333333333333,0.339,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),无,0,1,,1,3,0.6446666666666667,0.37777777777777777,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0,0,0,1,true,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),四角,0,0.5,,1,3,0,0,0,1,true,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0.002,0.001,0,1,true,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),四角,0,1,,1,3,0.13666666666666666,0.083,1,0,false,0,0.12,0.9331199999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0,0,0,1,true,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=3,3,0.5,,1,3,0,0,0,1,true,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0.0016666666666666668,0.0006666666666666666,0,1,true,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=3,3,1,,1,3,0.12833333333333333,0.07822222222222222,1,0,false,0.1111111111111111,0.10666666666666666,0.8294399999999998
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0,0,0,1,true,0.0625,0.1125,0.8748
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=4,4,0.5,,1,3,0,0,0,1,true,0.0625,0.1125,0.8748
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0.0016666666666666668,0.0006666666666666666,0,1,true,0.0625,0.1125,0.8748
B,纯颜色型,web_locked,1.031678,5,,,,5,3,3 bit (8色),密集N=4,4,1,,1,3,0.12833333333333333,0.07822222222222222,1,0,false,0.0625,0.1125,0.8748
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.8123333333333334,0.35691666666666666,1,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),无,0,0.5,,1,4,0.811,0.3580833333333333,1,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.811,0.36183333333333334,1,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),无,0,1,,1,4,0.82,0.37316666666666665,1,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0.004333333333333333,0.0010833333333333333,0,1,true,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.5,,1,4,0.054,0.0265,0.982249700959493,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.13,0.069,0.9999999999843474,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),四角,0,1,,1,4,0.328,0.16641666666666666,1,0,false,0,0.16,1.24416
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0.0023333333333333335,0.0005833333333333334,0,1,true,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=3,3,0.5,,1,4,0.04466666666666667,0.021333333333333333,0.8997441923531158,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0.12566666666666668,0.06541666666666666,0.9999999999354352,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=3,3,1,,1,4,0.29,0.14725,1,0,false,0.1111111111111111,0.14222222222222222,1.10592
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0.0023333333333333335,0.0005833333333333334,0,1,true,0.0625,0.15,1.1664
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=4,4,0.5,,1,4,0.04466666666666667,0.021333333333333333,0.8997441923531158,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0.12566666666666668,0.06541666666666666,0.9999999999354352,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_locked,1.031678,5,,,,5,4,4 bit (16色),密集N=4,4,1,,1,4,0.29,0.14725,1,0,false,0.0625,0.15,1.1664
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.888,0.3716,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),无,0,0.5,,1,5,0.8883333333333333,0.371,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.8903333333333333,0.3712,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),无,0,1,,1,5,0.9056666666666666,0.37006666666666665,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.12266666666666666,0.0534,0.9999997978486344,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),四角,0,0.5,,1,5,0.222,0.0904,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.3423333333333333,0.13906666666666667,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),四角,0,1,,1,5,0.582,0.24286666666666668,1,0,false,0,0.2,1.5552
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0.06733333333333333,0.030933333333333334,0.9830880329917127,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=3,3,0.5,,1,5,0.15266666666666667,0.06193333333333333,0.9999999998936653,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.26166666666666666,0.108,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=3,3,1,,1,5,0.5583333333333333,0.24006666666666668,1,0,false,0.1111111111111111,0.17777777777777778,1.3824000000000003
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0.06733333333333333,0.030933333333333334,0.9830880329917127,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=4,4,0.5,,1,5,0.15266666666666667,0.06193333333333333,0.9999999998936653,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.26166666666666666,0.108,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_locked,1.031678,5,,,,5,5,5 bit (32色),密集N=4,4,1,,1,5,0.558,0.24013333333333334,1,0,false,0.0625,0.1875,1.458
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),无,0,0.5,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),无,0,1,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0,0,0,1,true,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),四角,0,0.5,,1,1,0,0,0,1,true,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0,0,0,1,true,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),四角,0,1,,1,1,0.0003333333333333333,0.0003333333333333333,0,1,true,0,0.015625,0.1215
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0,0,0,1,true,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=3,3,0.5,,1,1,0,0,0,1,true,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0,0,0,1,true,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=3,3,1,,1,1,0,0,0,1,true,0.1111111111111111,0.013888888888888888,0.10799999999999998
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0,0,0,1,true,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=4,4,0.5,,1,1,0,0,0,1,true,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0,0,0,1,true,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_locked,1.031678,5,,,,8,1,1 bit (2色),密集N=4,4,1,,1,1,0,0,0,1,true,0.06296296296296296,0.014641203703703703,0.11385
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.247,0.2165,1,0,false,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),无,0,0.5,,1,2,0.247,0.21666666666666667,1,0,false,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.247,0.21666666666666667,1,0,false,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),无,0,1,,1,2,0.247,0.221,1,0,false,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0,0,0,1,true,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),四角,0,0.5,,1,2,0,0,0,1,true,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0,0,0,1,true,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),四角,0,1,,1,2,0,0,0,1,true,0,0.03125,0.243
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0,0,0,1,true,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=3,3,0.5,,1,2,0,0,0,1,true,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0,0,0,1,true,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=3,3,1,,1,2,0,0,0,1,true,0.1111111111111111,0.027777777777777776,0.21599999999999997
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0,0,0,1,true,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=4,4,0.5,,1,2,0,0,0,1,true,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0,0,0,1,true,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_locked,1.031678,5,,,,8,2,2 bit (4色),密集N=4,4,1,,1,2,0,0,0,1,true,0.06296296296296296,0.029282407407407406,0.2277
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.5853333333333334,0.31022222222222223,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),无,0,0.5,,1,3,0.5896666666666667,0.3131111111111111,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.5946666666666667,0.3164444444444444,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),无,0,1,,1,3,0.6193333333333333,0.35388888888888886,1,0,false,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0,0,0,1,true,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),四角,0,0.5,,1,3,0,0,0,1,true,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0,0,0,1,true,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),四角,0,1,,1,3,0.026333333333333334,0.015333333333333332,0.5993083767129008,0,false,0,0.046875,0.3645
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0,0,0,1,true,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=3,3,0.5,,1,3,0,0,0,1,true,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0,0,0,1,true,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=3,3,1,,1,3,0.019333333333333334,0.011777777777777778,0.15454703890180627,0,false,0.1111111111111111,0.041666666666666664,0.324
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0,0,0,1,true,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=4,4,0.5,,1,3,0,0,0,1,true,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0,0,0,1,true,0.06296296296296296,0.04392361111111111,0.34155
B,纯颜色型,web_locked,1.031678,5,,,,8,3,3 bit (8色),密集N=4,4,1,,1,3,0.019333333333333334,0.011777777777777778,0.15454703890180627,0,false,0.06296296296296296,0.04392361111111111,0.34155
